,target,location,aircraft_damage,make,model,number_of_engines,engine_type,weather_conditions,phase_of_flight,Year,Month,Day,injuries,pax_onboard,fatality_percentage,survived,amateur_built
27,1,718,0,14,1490,0,5,2,5,1984,7,14,1.0,5.0,0.0,5,0
28,1,4606,0,14,1446,0,5,2,2,1990,1,21,1.0,1.0,0.0,1,0
29,1,13675,2,14,1490,2,5,2,5,1983,10,8,1.0,6.0,0.0,6,0
30,1,226,2,14,1446,0,5,2,0,1989,10,8,0.0,3.0,0.0,3,0
31,1,4804,2,14,1447,2,5,2,5,1984,5,31,1.0,1.0,0.0,1,0
32,1,7093,2,14,1447,2,5,2,8,2000,3,18,3.0,3.0,0.0,3,0
33,1,13622,0,14,1447,2,5,2,8,1999,7,3,2.0,2.0,0.0,2,0
34,1,629,2,14,1450,2,5,2,9,1990,5,27,1.0,5.0,0.0,5,0
35,0,4425,2,14,1447,2,5,2,3,1997,12,6,1.0,2.0,50.0,1,0
36,1,11900,2,14,6265,1,0,2,9,1994,7,3,1.0,1.0,0.0,1,1
37,1,3997,2,14,2243,1,0,2,0,1990,5,19,0.0,1.0,0.0,1,1
38,0,6269,0,14,5869,1,0,2,9,1997,11,16,1.0,1.0,100.0,0,1
39,1,4285,2,14,1446,0,5,2,5,1982,5,30,0.0,2.0,0.0,2,0
40,1,11496,2,14,6464,0,5,1,5,1989,4,27,3.0,4.0,0.0,4,1
41,1,188,0,14,1446,0,5,2,5,1986,4,20,1.0,3.0,0.0,3,0
42,1,629,0,14,1371,2,5,2,5,1988,1,18,3.0,4.0,0.0,4,0
43,1,2476,2,14,1447,2,5,2,5,1988,6,29,1.0,2.0,0.0,2,0
44,1,899,2,15,5169,1,0,2,9,1985,12,15,0.0,1.0,0.0,1,1
45,0,13503,0,16,5979,1,0,2,9,1993,7,4,2.0,2.0,50.0,1,1
46,0,9424,0,17,4001,1,0,2,2,1997,10,12,1.0,1.0,100.0,0,1
47,1,12434,2,18,2270,1,0,2,9,1994,8,23,1.0,1.0,0.0,1,1
48,1,10587,0,19,6583,1,0,2,9,1994,8,24,2.0,2.0,0.0,2,0
49,1,9475,2,20,2272,1,0,2,9,1991,11,17,1.0,1.0,0.0,1,0
50,1,13169,0,21,5087,1,0,2,9,1985,8,21,1.0,1.0,0.0,1,1
51,1,13247,0,21,6459,1,0,2,6,1996,2,20,1.0,1.0,0.0,1,0
52,1,10916,2,22,6523,1,0,2,5,1998,12,29,0.0,3.0,0.0,3,1
53,1,1370,2,23,1000,2,0,2,5,1999,10,24,0.0,2.0,0.0,2,0
54,0,2155,0,23,1004,2,0,2,9,1985,7,27,1.0,1.0,100.0,0,0
55,1,6103,2,23,888,2,0,2,5,1987,9,25,0.0,1.0,0.0,1,0
56,1,12384,2,23,5516,1,0,2,6,1989,8,3,0.0,1.0,0.0,1,0
57,1,5981,2,23,19,1,0,2,9,1996,5,29,0.0,1.0,0.0,1,0
58,1,12580,2,23,1018,2,3,2,5,2008,5,30,0.0,2.0,0.0,2,0
59,0,9275,2,23,932,2,0,2,0,1995,8,22,1.0,1.0,100.0,0,0
60,1,785,0,23,20,1,0,2,9,1990,1,21,0.0,1.0,0.0,1,0
61,1,12444,2,23,5516,1,0,2,5,1989,8,10,0.0,1.0,0.0,1,0
62,1,11389,2,23,931,2,0,2,5,1983,10,16,0.0,2.0,0.0,2,0
63,1,7530,0,23,20,1,0,2,0,1985,6,27,0.0,4.0,0.0,4,0
64,1,9199,2,23,5516,1,0,2,6,1995,7,6,0.0,1.0,0.0,1,0
65,1,2400,0,23,2455,1,0,2,6,1996,7,1,1.0,1.0,0.0,1,0
66,1,13392,2,23,5516,1,0,2,6,1995,7,7,0.0,1.0,0.0,1,0
67,1,13496,2,23,896,2,0,2,0,1999,6,12,0.0,2.0,0.0,2,0
68,1,1889,0,23,912,2,0,2,2,1987,7,27,2.0,2.0,0.0,2,0
69,1,6865,2,23,1018,2,3,2,2,1984,1,20,0.0,1.0,0.0,1,0
70,1,8223,2,23,19,1,0,2,9,1987,11,1,0.0,3.0,0.0,3,0
71,1,10166,2,23,1006,2,0,2,2,1982,5,15,0.0,2.0,0.0,2,0
72,1,9351,2,23,2461,1,0,2,2,1987,7,31,0.0,1.0,0.0,1,0
73,1,13669,2,23,5516,1,0,2,2,1995,8,2,0.0,1.0,0.0,1,0
74,1,9191,2,23,20,1,0,2,2,1995,8,11,4.0,4.0,0.0,4,0
75,1,5697,2,23,5516,1,0,2,6,1995,7,21,1.0,1.0,0.0,1,0
76,1,64,2,23,1047,2,0,2,2,1987,9,30,2.0,2.0,0.0,2,0
77,1,12933,0,23,951,1,0,2,0,1989,12,11,0.0,1.0,0.0,1,0
78,1,363,2,23,1377,1,0,2,2,1983,9,26,1.0,1.0,0.0,1,0
79,0,4207,0,23,888,2,0,2,3,1983,11,20,6.0,6.0,100.0,0,0
80,1,8511,2,23,5516,1,0,2,6,1983,9,29,0.0,1.0,0.0,1,0
81,1,440,2,23,1016,2,3,2,2,1987,9,2,0.0,5.0,0.0,5,0
82,1,1683,2,23,5516,1,0,2,9,1999,9,1,0.0,1.0,0.0,1,0
83,1,11033,2,23,19,1,0,2,2,1983,11,16,0.0,1.0,0.0,1,0
84,0,7325,0,23,896,2,0,2,6,1996,2,11,3.0,3.0,100.0,0,0
85,1,7754,2,23,53,1,0,2,8,1995,12,11,0.0,2.0,0.0,2,0
86,0,2372,0,23,912,2,0,0,2,1983,11,8,2.0,2.0,100.0,0,0
87,0,1850,0,23,53,1,0,2,4,1995,12,23,2.0,2.0,100.0,0,0
88,1,743,2,23,20,1,0,2,6,1983,10,15,2.0,2.0,0.0,2,0
89,1,11037,2,23,20,1,0,2,9,1990,1,21,0.0,2.0,0.0,2,0
90,1,11715,2,23,1007,2,0,2,0,1987,9,2,0.0,7.0,0.0,7,0
91,1,9469,2,23,19,1,0,1,2,1983,9,20,1.0,1.0,0.0,1,0
92,0,7985,0,23,883,2,0,2,11,1996,5,2,3.0,3.0,100.0,0,0
93,1,4001,2,23,5516,1,0,2,9,1983,12,1,1.0,1.0,0.0,1,0
94,1,6339,2,23,1005,2,0,0,5,1990,1,18,3.0,3.0,0.0,3,0
95,1,2710,2,23,373,1,0,2,0,1996,4,28,0.0,1.0,0.0,1,0
96,1,6125,2,23,5516,1,0,2,9,1983,8,30,0.0,1.0,0.0,1,0
97,1,7668,2,23,20,1,0,2,5,1996,4,26,0.0,2.0,0.0,2,0
98,0,6069,0,23,1009,2,0,2,9,1989,9,10,2.0,2.0,50.0,1,0
99,0,6214,0,23,926,2,0,2,6,1995,9,8,2.0,2.0,100.0,0,0
100,1,9275,2,23,929,2,0,2,5,1987,9,24,0.0,1.0,0.0,1,0
101,1,9521,2,23,5516,1,0,2,6,1985,7,3,0.0,1.0,0.0,1,0
102,0,7844,0,23,53,1,0,0,6,1987,8,27,1.0,1.0,100.0,0,0
103,1,11269,0,23,888,2,0,2,9,1999,3,18,2.0,2.0,0.0,2,0
104,1,10881,2,23,55,2,2,1,5,1984,3,1,0.0,2.0,0.0,2,0
105,1,10426,1,23,1014,2,3,2,3,1998,6,29,0.0,3.0,0.0,3,0
106,1,5260,2,23,888,2,0,2,9,1988,9,16,1.0,1.0,0.0,1,0
107,1,1328,2,23,5516,1,0,2,9,1985,3,6,0.0,1.0,0.0,1,0
108,1,3692,2,23,1016,2,3,2,10,1998,7,28,0.0,2.0,0.0,2,0
109,0,606,0,23,20,1,0,2,0,1997,10,5,4.0,4.0,75.0,1,0
110,1,4435,2,23,5516,1,0,2,6,1984,7,24,0.0,1.0,0.0,1,0
111,1,7851,2,23,1015,2,0,2,2,1998,7,29,0.0,2.0,0.0,2,0
112,0,6213,0,23,1501,2,0,2,2,1997,9,6,2.0,2.0,100.0,0,0
113,1,12908,2,23,6269,1,0,2,9,1984,7,20,0.0,1.0,0.0,1,0
114,1,6285,2,23,1011,2,3,2,2,1985,3,6,0.0,5.0,0.0,5,0
115,0,6960,0,23,1018,2,3,2,0,1988,5,17,1.0,1.0,100.0,0,0
116,0,10190,0,23,2458,1,0,2,6,1984,7,13,1.0,1.0,100.0,0,0
117,1,2911,2,23,883,2,0,2,1,1997,7,8,2.0,2.0,0.0,2,0
118,1,1938,0,23,1010,2,3,2,3,1984,7,11,1.0,1.0,0.0,1,0
119,0,227,0,23,1047,2,0,0,0,1988,12,9,2.0,2.0,100.0,0,0
120,1,3561,2,23,2460,1,0,2,6,1997,6,23,0.0,1.0,0.0,1,0
121,1,899,2,23,5516,1,0,2,9,1998,8,18,1.0,1.0,0.0,1,0
122,1,338,0,23,5516,1,0,2,6,1984,6,30,1.0,1.0,0.0,1,0
123,1,6960,2,23,373,1,0,2,0,1997,6,13,0.0,1.0,0.0,1,0
124,1,10824,2,23,2460,1,0,2,9,1997,6,12,0.0,1.0,0.0,1,0
125,1,10913,2,23,373,1,0,2,0,1997,11,18,0.0,1.0,0.0,1,0
126,1,11115,2,23,1015,2,0,2,9,1988,6,16,0.0,1.0,0.0,1,0
127,0,6215,0,23,53,1,0,2,6,1997,12,1,3.0,3.0,100.0,0,0
128,1,2852,2,23,5516,1,0,2,9,1998,4,4,0.0,1.0,0.0,1,0
129,1,1085,2,23,882,2,0,2,9,1998,5,9,0.0,1.0,0.0,1,0
130,1,4050,2,23,877,2,0,2,0,1984,11,17,1.0,1.0,0.0,1,0
131,1,4160,2,23,19,1,0,2,9,1998,3,26,1.0,1.0,0.0,1,0
132,0,9617,0,23,1018,2,3,0,0,1984,12,20,2.0,2.0,50.0,1,0
133,1,4081,2,23,1009,2,0,0,9,1998,3,13,1.0,4.0,0.0,4,0
134,0,9172,0,23,2458,1,0,2,6,1998,5,31,1.0,1.0,100.0,0,0
135,0,1391,0,23,1011,2,3,0,3,1984,9,3,1.0,1.0,100.0,0,0
136,0,5540,0,23,5516,1,0,2,0,1998,6,5,1.0,1.0,100.0,0,0
137,0,6950,0,23,1016,2,3,1,2,1984,8,25,4.0,4.0,100.0,0,0
138,0,3727,0,23,883,2,0,0,1,1998,1,10,3.0,3.0,66.66666666666666,1,0
139,1,11954,2,23,912,2,0,2,9,1984,8,14,0.0,1.0,0.0,1,0
140,0,5312,0,23,1007,2,0,0,0,1998,6,16,1.0,1.0,100.0,0,0
141,0,5988,0,23,20,1,0,2,6,1988,8,23,3.0,3.0,100.0,0,0
142,0,13701,0,23,1018,2,3,2,0,1997,12,12,2.0,2.0,100.0,0,0
143,1,7307,2,23,5516,1,0,2,6,1998,9,9,0.0,1.0,0.0,1,0
144,1,3824,2,23,373,1,0,2,6,1999,3,13,0.0,2.0,0.0,2,0
145,1,12490,2,23,1016,2,3,2,1,1996,9,20,0.0,2.0,0.0,2,0
146,1,5449,2,23,932,2,0,2,5,1984,4,6,0.0,2.0,0.0,2,0
147,1,1278,2,23,53,1,0,2,5,1989,6,3,0.0,2.0,0.0,2,0
148,0,6574,0,23,1005,2,0,2,9,1996,9,9,1.0,1.0,100.0,0,0
149,1,8882,2,23,5516,1,0,2,6,1995,7,6,0.0,1.0,0.0,1,0
150,1,5468,0,23,5516,1,0,2,9,1999,3,19,1.0,1.0,0.0,1,0
151,1,10448,0,23,949,1,0,2,6,1996,8,12,0.0,1.0,0.0,1,0
152,1,5218,2,23,5516,1,0,2,6,1996,8,11,0.0,1.0,0.0,1,0
153,0,928,0,23,930,2,0,2,0,1999,1,30,4.0,4.0,50.0,2,0
154,1,7887,0,23,883,2,0,0,0,1984,3,31,1.0,1.0,0.0,1,0
155,1,2193,2,23,373,1,0,2,0,1988,1,16,2.0,2.0,0.0,2,0
156,1,13595,0,23,1379,1,0,2,6,1984,3,23,1.0,1.0,0.0,1,0
157,1,7950,2,23,20,1,0,2,9,1988,1,2,2.0,2.0,0.0,2,0
158,1,9576,0,23,958,1,0,2,9,1985,6,17,0.0,1.0,0.0,1,0
159,1,4665,2,23,3956,1,0,2,6,1989,7,1,0.0,2.0,0.0,2,0
160,1,6103,2,23,1007,2,0,2,8,1987,12,15,0.0,90.0,0.0,89,0
161,0,586,0,23,888,2,0,2,0,1999,5,12,1.0,1.0,100.0,0,0
162,1,6014,0,23,5516,1,0,2,6,1989,7,3,0.0,1.0,0.0,1,0
163,1,3533,2,23,877,2,0,2,5,1999,6,4,0.0,1.0,0.0,1,0
164,1,12708,2,23,55,2,2,0,5,1985,6,11,4.0,5.0,0.0,5,0
165,1,2085,2,23,1006,2,0,2,2,1984,2,20,1.0,1.0,0.0,1,0
166,0,3565,0,23,1000,2,0,0,2,1988,2,19,3.0,3.0,100.0,0,0
167,1,3492,0,23,1015,2,0,2,9,1996,10,19,1.0,1.0,0.0,1,0
168,1,2677,2,23,5516,1,0,2,6,1989,2,8,0.0,1.0,0.0,1,0
169,1,3004,2,23,897,2,0,2,9,1989,2,16,0.0,4.0,0.0,4,0
170,1,6815,0,23,5516,1,0,2,2,1985,4,10,0.0,1.0,0.0,1,0
171,0,9469,0,23,1001,2,0,2,1,1998,10,1,1.0,1.0,100.0,0,0
172,1,3154,2,23,5516,1,0,2,9,1984,6,11,0.0,1.0,0.0,1,0
173,1,6326,2,23,19,1,0,2,5,1997,4,7,0.0,1.0,0.0,1,0
174,1,9941,2,23,5443,1,0,2,6,1984,6,10,0.0,1.0,0.0,1,0
175,1,1567,2,23,926,2,0,2,9,1988,4,11,1.0,1.0,0.0,1,0
176,1,4254,0,23,2459,1,0,2,0,1985,4,30,1.0,1.0,0.0,1,0
177,1,9758,2,23,1016,2,3,2,2,1996,10,15,0.0,4.0,0.0,4,0
178,1,3171,2,23,5516,1,0,2,6,1997,3,21,0.0,1.0,0.0,1,0
179,1,4712,2,23,5516,1,0,2,6,1985,5,7,0.0,1.0,0.0,1,0
180,1,1400,2,23,1494,1,0,2,5,1998,10,26,0.0,2.0,0.0,2,0
181,1,8183,2,23,53,1,0,2,0,1984,5,28,0.0,2.0,0.0,2,0
182,1,8838,1,23,1005,2,0,2,11,1988,3,14,0.0,2.0,0.0,2,0
183,1,11576,2,23,1015,2,0,2,2,1989,4,5,1.0,4.0,0.0,4,0
184,0,7377,0,23,1013,2,3,0,0,1996,11,30,1.0,1.0,100.0,0,0
185,0,11485,0,23,1007,2,0,1,3,1988,4,8,2.0,2.0,100.0,0,0
186,0,4518,0,23,877,2,0,0,9,1999,12,22,2.0,2.0,100.0,0,0
187,1,7121,2,23,20,1,0,2,2,1988,7,15,0.0,1.0,0.0,1,0
188,1,1434,2,23,53,1,0,2,2,1993,7,21,2.0,2.0,0.0,2,0
189,1,5556,2,23,5516,1,0,2,6,1993,7,17,0.0,1.0,0.0,1,0
190,1,921,0,23,1000,2,0,1,8,1982,11,15,0.0,2.0,0.0,2,0
191,1,10559,2,23,53,1,0,2,4,1986,5,4,0.0,4.0,0.0,4,0
192,1,10363,0,23,19,1,0,2,9,1982,10,17,3.0,3.0,0.0,3,0
193,1,7429,2,23,1000,2,0,2,5,1993,5,16,2.0,4.0,0.0,4,0
194,0,157,0,23,912,2,0,0,1,1982,9,26,3.0,3.0,100.0,0,1
195,1,7141,0,23,912,2,0,2,8,1986,11,2,0.0,1.0,0.0,1,0
196,1,287,2,23,5516,1,0,2,5,1986,5,9,0.0,1.0,0.0,1,0
197,1,3955,2,23,53,1,0,2,0,1982,9,10,0.0,4.0,0.0,4,0
198,1,1723,0,23,53,1,0,2,2,1993,4,9,2.0,2.0,0.0,2,0
199,1,10927,0,23,5952,1,0,2,6,1993,4,7,1.0,1.0,0.0,1,0
200,1,9992,2,23,1013,2,3,2,2,1982,9,6,0.0,3.0,0.0,3,0
201,0,4736,0,23,1007,2,0,2,0,1986,5,9,1.0,1.0,100.0,0,0
202,1,8193,2,23,63,1,0,2,0,1982,9,6,0.0,2.0,0.0,2,0
203,1,11963,0,23,5516,1,0,2,6,1986,5,14,0.0,1.0,0.0,1,0
204,1,3116,2,23,1020,2,3,2,0,1991,5,23,0.0,1.0,0.0,1,0
205,1,12787,2,23,19,1,0,2,2,1993,7,27,0.0,1.0,0.0,1,0
206,1,13652,0,23,20,1,0,2,5,1993,7,27,0.0,2.0,0.0,2,0
207,1,3192,2,23,877,2,0,0,2,1983,1,17,0.0,2.0,0.0,2,0
208,0,6649,0,23,1018,2,3,0,1,1993,9,27,2.0,2.0,100.0,0,0
209,1,7887,2,23,1018,2,3,0,0,1987,1,7,2.0,6.0,0.0,6,0
210,0,4768,0,23,5443,1,0,0,6,1991,4,14,1.0,1.0,100.0,0,0
211,1,4999,0,23,888,2,0,2,2,1986,12,12,1.0,1.0,0.0,1,0
212,1,6493,0,23,5516,1,0,2,9,1982,5,30,0.0,1.0,0.0,1,0
213,1,1108,2,23,1018,2,3,2,3,1993,8,26,0.0,2.0,0.0,2,0
214,1,760,2,23,1000,2,0,2,5,1986,12,3,0.0,1.0,0.0,1,0
215,0,6987,0,23,931,2,0,2,0,1982,11,20,3.0,3.0,100.0,0,0
216,1,3721,2,23,5516,1,0,2,9,1993,8,4,0.0,1.0,0.0,1,0
217,1,579,0,23,1012,2,3,0,2,1982,11,20,2.0,2.0,0.0,2,0
218,1,3083,2,23,2460,1,0,2,9,1986,5,20,0.0,1.0,0.0,1,0
219,1,5704,2,23,888,2,0,2,9,1991,7,29,0.0,1.0,0.0,1,0
220,0,11346,0,23,888,2,0,2,6,1991,7,31,2.0,2.0,100.0,0,0
221,0,11346,0,23,888,2,0,2,6,1991,7,31,2.0,2.0,100.0,0,0
222,1,1337,2,23,1015,2,0,2,9,1991,11,23,3.0,3.0,0.0,3,0
223,1,10500,2,23,2460,1,0,2,6,1986,8,5,0.0,1.0,0.0,1,0
224,1,475,2,23,2462,1,0,2,6,1986,8,4,0.0,1.0,0.0,1,0
225,1,10679,2,23,1018,2,3,2,5,1991,12,13,0.0,8.0,0.0,8,0
226,1,4711,0,23,5516,1,0,2,6,1982,7,14,0.0,1.0,0.0,1,0
227,0,7387,0,23,929,2,0,2,2,1992,7,23,4.0,4.0,100.0,0,0
228,1,1221,2,23,931,2,0,2,2,1992,1,6,1.0,1.0,0.0,1,0
229,1,3060,2,23,19,1,0,2,2,1982,7,4,0.0,1.0,0.0,1,0
230,1,4003,2,23,19,1,0,2,5,1982,6,28,0.0,1.0,0.0,1,0
231,1,5137,0,23,2460,1,0,2,6,1992,7,3,0.0,1.0,0.0,1,0
232,0,10475,0,23,896,2,0,2,1,1992,2,6,1.0,1.0,100.0,0,0
233,1,3307,0,23,5443,1,0,2,9,1986,7,28,0.0,1.0,0.0,1,0
234,0,3302,0,23,5443,1,0,2,6,1992,3,8,1.0,1.0,100.0,0,0
235,1,3460,2,23,930,2,0,2,9,1986,6,14,1.0,4.0,0.0,4,0
236,0,2769,0,23,19,1,0,0,0,1986,7,16,1.0,1.0,100.0,0,0
237,0,6574,0,23,5516,1,0,2,9,1982,6,21,1.0,1.0,100.0,0,0
238,1,9904,0,23,2459,1,0,2,6,1986,7,12,1.0,1.0,0.0,1,0
239,1,12692,2,23,5516,1,0,2,9,1986,6,24,0.0,1.0,0.0,1,0
240,1,3710,2,23,883,2,0,0,2,1986,8,7,0.0,1.0,0.0,1,0
241,1,4962,2,23,883,2,0,2,9,1986,6,8,0.0,4.0,0.0,4,0
242,1,3831,1,23,877,2,0,2,9,1993,3,7,0.0,7.0,0.0,7,0
243,1,3564,2,23,61,1,0,2,8,1986,9,17,0.0,2.0,0.0,2,0
244,1,586,0,23,881,2,0,2,2,1991,8,4,4.0,4.0,0.0,4,0
245,1,10522,2,23,19,1,0,2,2,1986,9,13,0.0,3.0,0.0,3,0
246,1,3798,2,23,19,1,0,2,3,1986,5,26,2.0,2.0,0.0,2,0
247,1,12060,2,23,883,2,0,0,0,1993,1,11,1.0,1.0,0.0,1,0
248,1,10136,2,23,19,1,0,2,0,1986,8,31,0.0,2.0,0.0,2,0
249,1,1085,2,23,1502,2,0,2,9,1992,12,29,0.0,1.0,0.0,1,0
250,0,6819,0,23,1007,2,0,1,1,1992,12,25,1.0,1.0,100.0,0,0
251,1,7642,2,23,883,2,0,0,1,1992,11,23,1.0,1.0,0.0,1,0
252,1,10809,2,23,896,2,0,2,5,1982,8,12,0.0,4.0,0.0,4,0
253,1,9941,2,23,5443,1,0,2,6,1986,5,31,0.0,1.0,0.0,1,0
254,0,6405,0,23,5516,1,0,2,6,1986,6,5,1.0,1.0,100.0,0,0
255,0,1876,0,23,19,1,0,0,2,1991,10,5,1.0,1.0,100.0,0,0
256,0,5277,2,23,1000,2,0,2,10,1992,10,6,2.0,2.0,50.0,1,0
257,1,9495,2,23,19,1,0,2,11,1992,9,15,1.0,1.0,0.0,1,0
258,1,187,0,23,1007,2,0,2,2,1982,8,1,0.0,1.0,0.0,1,0
259,0,3349,0,23,1007,2,0,2,2,1986,8,8,1.0,1.0,100.0,0,0
260,1,9576,0,23,5516,1,0,2,6,1993,11,18,1.0,1.0,0.0,1,0
261,1,9304,2,23,1495,1,0,2,0,1993,10,26,1.0,1.0,0.0,1,0
262,1,1363,2,23,1033,2,0,2,0,2000,6,4,0.0,4.0,0.0,4,0
263,1,4042,2,23,2458,1,0,2,9,1983,6,11,0.0,1.0,0.0,1,0
264,0,8110,0,23,1007,2,0,2,2,1983,6,2,2.0,2.0,100.0,0,0
265,0,11661,0,23,1019,2,3,0,1,1994,10,8,1.0,1.0,100.0,0,0
266,0,3775,0,23,926,2,0,1,2,1994,10,5,1.0,1.0,100.0,0,0
267,1,516,2,23,5516,1,0,2,6,1994,10,5,0.0,1.0,0.0,1,0
268,1,7533,0,23,883,2,0,2,9,1987,7,13,1.0,1.0,0.0,1,0
269,1,9796,2,23,1015,2,0,2,5,2000,7,8,0.0,2.0,0.0,2,0
270,1,203,2,23,877,2,0,2,5,1985,12,1,0.0,2.0,0.0,2,0
271,1,4895,2,23,5516,1,0,2,9,1987,4,27,0.0,1.0,0.0,1,0
272,1,4001,2,23,5516,1,0,2,2,1994,8,18,0.0,1.0,0.0,1,0
273,0,2554,0,23,1010,2,3,2,11,1985,12,3,1.0,1.0,100.0,0,0
274,0,8020,0,23,53,1,0,2,1,1994,8,6,3.0,3.0,100.0,0,0
275,0,12030,0,23,1008,2,0,2,2,1983,2,3,2.0,2.0,100.0,0,1
276,1,232,2,23,1494,1,0,2,5,1987,5,24,2.0,2.0,0.0,2,0
277,1,7911,2,23,896,2,0,2,0,1994,12,11,1.0,1.0,0.0,1,0
278,1,10642,0,23,2460,1,0,2,6,1983,6,25,1.0,1.0,0.0,1,0
279,0,2354,0,23,1015,2,0,2,0,1983,7,20,6.0,6.0,100.0,0,0
280,1,9131,0,23,19,1,0,2,2,1985,9,9,2.0,2.0,0.0,2,0
281,0,8989,0,23,1000,2,0,0,1,1995,6,1,3.0,3.0,100.0,0,0
282,0,4120,0,23,1007,2,0,2,1,1985,9,12,1.0,1.0,100.0,0,0
283,1,8119,2,23,2460,1,0,2,9,1990,4,28,0.0,1.0,0.0,1,0
284,1,10991,2,23,896,2,0,2,10,1995,5,23,1.0,3.0,0.0,3,0
285,1,5905,2,23,1000,2,0,2,0,1983,7,15,0.0,1.0,0.0,1,0
286,1,1526,2,23,19,1,0,2,6,2000,3,15,1.0,1.0,0.0,1,0
287,1,6604,2,23,5516,1,0,2,9,1988,7,18,0.0,1.0,0.0,1,0
288,1,13590,0,23,1381,1,0,2,6,1987,4,24,1.0,1.0,0.0,1,0
289,1,12425,2,23,877,2,0,2,5,1983,7,3,0.0,3.0,0.0,3,0
290,1,4561,2,23,5516,1,0,2,6,1995,3,23,0.0,1.0,0.0,1,0
291,0,256,0,23,5443,1,0,2,6,1990,6,1,1.0,1.0,100.0,0,0
292,1,11381,2,23,5516,1,0,2,6,1990,6,6,0.0,1.0,0.0,1,0
293,0,7207,2,23,2458,1,0,2,6,1983,6,29,1.0,1.0,100.0,0,0
294,1,7105,0,23,2463,1,0,2,9,1987,6,15,0.0,1.0,0.0,1,0
295,0,8979,0,23,1003,2,0,2,4,1983,6,28,2.0,2.0,100.0,0,0
296,1,1782,2,23,932,2,0,0,9,1995,1,7,0.0,8.0,0.0,8,0
297,0,6620,2,23,373,1,0,2,2,1995,1,1,3.0,4.0,25.0,3,0
298,1,9199,2,23,5516,1,0,2,5,2000,3,31,0.0,1.0,0.0,1,0
299,0,9299,0,23,2456,1,0,2,6,1990,9,8,1.0,1.0,100.0,0,0
300,0,12364,0,23,1000,2,0,0,2,1983,5,12,3.0,3.0,100.0,0,0
301,1,8100,2,23,5516,1,0,2,9,1994,4,18,1.0,1.0,0.0,1,0
302,1,11848,2,23,20,1,0,2,9,1994,4,3,1.0,4.0,0.0,4,0
303,0,10764,0,23,1018,2,3,2,3,1990,11,30,6.0,6.0,83.33333333333334,1,0
304,1,6415,2,23,5516,1,0,2,6,1987,7,22,0.0,1.0,0.0,1,0
305,1,3225,2,23,5443,1,0,2,5,1983,3,17,0.0,1.0,0.0,1,0
306,1,2110,2,23,19,1,0,2,2,2000,8,27,1.0,3.0,0.0,3,0
307,1,6102,1,23,1012,2,3,2,2,1983,3,16,0.0,1.0,0.0,1,0
308,1,12402,0,23,373,1,0,0,1,1991,1,13,1.0,1.0,0.0,1,0
309,0,2193,0,23,19,1,0,0,0,1993,12,24,3.0,3.0,33.33333333333333,2,0
